workLat,workLong,workTweets,homeLat,homeLong,homeTweets,#tweets,userID,homeCountry,workCountry,homeCanton,workCanton
46.81,8.22,107.0,46.81,8.22,397.0,504,185024472,Suisse,Suisse,Obwalden,Obwalden
47.74,7.32,17.0,47.74,7.3,11.0,504,1749411613,France,France,-,-
45.73,6.36,329.0,45.73,6.36,168.0,504,2762609361,France,France,-,-
45.95,6.63,19.0,45.95,6.63,13.0,505,267300650,France,France,-,-
46.16,6.18,109.0,46.16,6.18,32.0,505,1303548913,France,France,-,-
46.2,6.14,444.0,46.2,6.14,41.0,506,612770276,Suisse,Suisse,Genève,Genève
46.78,6.64,263.0,46.78,6.64,243.0,506,501710228,Suisse,Suisse,Vaud,Vaud
47.5,8.91,383.0,47.5,8.91,122.0,507,4851028636,Suisse,Suisse,Thurgau,Thurgau
46.78,7.15,151.0,46.78,7.15,356.0,507,3050321083,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg
46.22,10.01,126.0,46.18,10.0,137.0,507,545338441,Italia,Italia,-,-
45.86,6.61,308.0,45.86,6.61,196.0,508,2256095153,France,France,-,-
46.33,6.94,48.0,46.33,6.94,29.0,508,887386735,Suisse,Suisse,Valais - Wallis,Valais - Wallis
47.59,7.55,25.0,47.59,7.55,352.0,509,505129473,France,France,-,-
45.89,6.13,284.0,45.89,6.13,23.0,510,550218733,France,France,-,-
46.46,6.91,256.0,46.46,6.91,255.0,511,628868793,Suisse,Suisse,Vaud,Vaud
46.93,7.53,15.0,47.42,8.54,32.0,511,126042848,Suisse,Suisse,Zürich,Bern - Berne
45.92,10.22,285.0,45.92,10.22,218.0,511,514154863,Italia,Italia,-,-
45.81,8.83,10.0,45.83,8.81,151.0,512,3129614923,Italia,Italia,-,-
46.37,6.48,28.0,46.05,6.42,192.0,513,1123119523,France,France,-,-
45.84,6.74,319.0,45.84,6.74,143.0,513,300920569,France,France,-,-
47.45,7.64,63.0,47.45,7.64,36.0,513,3079552673,Suisse,Suisse,Solothurn,Solothurn
46.28,7.52,10.0,46.28,7.52,504.0,514,1090334240,Suisse,Suisse,Valais - Wallis,Valais - Wallis
46.52,6.59,219.0,46.52,6.59,107.0,515,449140762,Suisse,Suisse,Vaud,Vaud
45.83,8.81,87.0,45.83,8.81,428.0,515,3137161941,Italia,Italia,-,-
47.26,6.01,183.0,47.26,6.01,140.0,516,531578159,France,France,-,-
46.95,7.39,474.0,46.95,7.39,42.0,516,2939068116,Suisse,Suisse,Bern - Berne,Bern - Berne
46.8,7.16,37.0,46.8,7.12,227.0,516,2915971993,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg
47.48,8.7,251.0,47.48,8.7,149.0,517,248361448,Suisse,Suisse,Zürich,Zürich
47.13,6.18,347.0,47.13,6.18,170.0,517,922710182,France,France,-,-
47.37,8.54,48.0,47.39,8.52,21.0,518,23319279,Suisse,Suisse,Zürich,Zürich
47.62,6.79,255.0,47.62,6.79,192.0,519,618379369,France,France,-,-
46.26,7.62,178.0,46.26,7.62,339.0,519,404055873,Suisse,Suisse,Valais - Wallis,Valais - Wallis
46.21,6.09,21.0,46.21,6.09,33.0,520,247954457,Suisse,Suisse,Genève,Genève
45.93,6.63,170.0,45.93,6.63,313.0,520,289080015,France,France,-,-
46.22,6.18,13.0,46.21,6.26,58.0,521,235735952,France,Suisse,-,Genève
47.56,7.58,52.0,47.56,7.58,469.0,521,169231622,Suisse,Suisse,Basel-Stadt,Basel-Stadt
47.12,8.79,148.0,47.12,8.79,373.0,521,786828696,Suisse,Suisse,Schwyz,Schwyz
45.85,6.1,136.0,45.89,6.12,112.0,522,229942620,France,France,-,-
46.32,9.4,220.0,46.32,9.4,298.0,522,165693637,Italia,Italia,-,-
46.57,6.75,29.0,46.5,6.67,36.0,523,3303681947,Suisse,Suisse,Vaud,Vaud
47.87,7.22,266.0,47.87,7.22,258.0,524,361191419,France,France,-,-
46.28,7.5,13.0,46.28,7.5,22.0,524,2489702312,Suisse,Suisse,Valais - Wallis,Valais - Wallis
47.35,8.34,300.0,47.35,8.34,186.0,524,1324500308,Suisse,Suisse,Aargau,Aargau
45.8,9.08,300.0,45.8,9.08,197.0,525,3351301739,Italia,Italia,-,-
47.5,8.81,260.0,47.5,8.81,252.0,525,1872933032,Suisse,Suisse,Zürich,Zürich
46.23,6.88,46.0,46.23,6.88,479.0,525,297134568,Suisse,Suisse,Valais - Wallis,Valais - Wallis
45.86,6.15,25.0,45.86,6.15,39.0,526,239747685,France,France,-,-
46.77,6.34,29.0,46.77,6.34,30.0,526,610178472,France,France,-,-
45.93,6.64,66.0,45.93,6.64,33.0,526,520536093,France,France,-,-
46.05,6.16,159.0,46.05,6.16,363.0,526,1109859644,France,France,-,-
47.65,6.78,246.0,47.65,6.78,240.0,527,1015223384,France,France,-,-
46.2,6.16,279.0,46.2,6.16,151.0,528,943751480,Suisse,Suisse,Genève,Genève
46.95,7.39,462.0,46.95,7.39,67.0,529,934451876,Suisse,Suisse,Bern - Berne,Bern - Berne
45.85,8.91,15.0,45.87,8.91,203.0,529,964356932,Italia,Italia,-,-
47.66,6.83,372.0,47.66,6.83,39.0,529,186369031,France,France,-,-
46.19,6.21,123.0,46.19,6.21,402.0,529,1560728316,France,France,-,-
47.72,7.28,124.0,47.72,7.28,212.0,530,634778650,France,France,-,-
46.95,7.39,289.0,47.38,8.54,22.0,530,200934574,Suisse,Suisse,Zürich,Bern - Berne
45.79,9.66,173.0,45.8,9.68,190.0,530,478874776,Italia,Italia,-,-
45.89,6.13,316.0,45.89,6.13,214.0,531,128489373,France,France,-,-
47.49,6.84,40.0,47.47,6.85,144.0,531,2888898329,France,France,-,-
45.94,8.89,74.0,45.94,8.89,113.0,531,358870775,Italia,Italia,-,-
46.46,6.84,13.0,46.46,6.85,199.0,532,1061457764,Suisse,Suisse,Vaud,Vaud
46.46,6.84,11.0,47.38,8.54,26.0,532,541768154,Suisse,Suisse,Zürich,Vaud
46.02,8.97,141.0,46.02,8.97,240.0,532,1148886085,Suisse,Suisse,Ticino,Ticino
47.3,8.86,126.0,47.3,8.86,133.0,532,310237906,Suisse,Suisse,Zürich,Zürich
46.23,6.06,50.0,46.38,6.24,22.0,533,86689724,Suisse,Suisse,Vaud,Genève
47.2,5.94,351.0,47.2,5.94,182.0,533,2158098764,France,France,-,-
47.65,6.85,26.0,47.65,6.84,10.0,534,532203706,France,France,-,-
46.52,6.6,25.0,46.53,6.66,95.0,534,236488504,Suisse,Suisse,Vaud,Vaud
46.08,6.41,152.0,45.85,6.1,11.0,534,1553462892,France,France,-,-
46.03,9.33,11.0,46.05,9.42,184.0,535,470232795,Italia,Italia,-,-
46.06,6.29,21.0,46.06,6.29,18.0,535,97754038,France,France,-,-
46.19,9.02,204.0,46.19,9.02,328.0,535,273080018,Suisse,Suisse,Ticino,Ticino
45.83,9.01,456.0,45.83,9.01,80.0,536,2522867605,Suisse,Suisse,Ticino,Ticino
46.27,7.83,29.0,46.27,7.83,12.0,537,235686272,Suisse,Suisse,Valais - Wallis,Valais - Wallis
46.89,7.51,220.0,46.89,7.51,185.0,537,274449248,Suisse,Suisse,Bern - Berne,Bern - Berne
45.73,6.36,27.0,45.75,6.42,37.0,537,1664721720,France,France,-,-
45.79,6.97,160.0,45.79,6.97,174.0,538,304617316,Italia,Italia,-,-
45.92,6.14,116.0,45.92,6.14,360.0,538,2187757654,France,France,-,-
46.62,9.57,368.0,46.62,9.57,171.0,539,350236188,Suisse,Suisse,Graubünden - Grigioni - Grischun,Graubünden - Grigioni - Grischun
47.41,9.19,11.0,46.71,6.84,195.0,539,2853333757,Suisse,Suisse,Vaud,Sankt Gallen
47.46,6.75,12.0,47.47,6.69,261.0,539,1917076171,France,France,-,-
46.21,6.14,31.0,46.21,6.14,58.0,540,2241841655,Suisse,Suisse,Genève,Genève
47.72,7.28,206.0,47.72,7.28,271.0,540,2338698673,France,France,-,-
46.18,9.65,132.0,46.18,9.65,402.0,541,3084480520,Italia,Italia,-,-
45.83,6.81,133.0,45.83,6.81,368.0,542,998145494,Italia,Italia,-,-
47.08,8.27,111.0,47.07,8.27,42.0,542,498107597,Suisse,Suisse,Luzern,Luzern
45.81,6.96,33.0,45.83,6.95,140.0,543,494323959,Italia,Italia,-,-
47.0,6.94,229.0,47.0,6.94,272.0,543,2163150505,Suisse,Suisse,Neuchâtel,Neuchâtel
47.43,8.67,18.0,47.38,8.54,177.0,543,90459788,Suisse,Suisse,Zürich,Zürich
45.81,6.5,237.0,45.81,6.5,233.0,544,392203432,France,France,-,-
45.91,6.71,13.0,45.89,6.64,180.0,545,735938305,France,France,-,-
47.74,7.33,23.0,47.66,7.29,16.0,547,2794551335,France,France,-,-
46.24,6.12,57.0,46.24,6.09,269.0,547,101757860,Suisse,Suisse,Genève,Genève
47.37,8.55,12.0,47.37,8.55,207.0,548,40216893,Suisse,Suisse,Zürich,Zürich
46.66,9.52,410.0,46.66,9.52,138.0,548,263106689,Suisse,Suisse,Viamala,Viamala
45.81,8.84,38.0,45.8,8.52,194.0,548,524235585,Italia,Italia,-,-
46.51,6.65,60.0,46.51,6.65,15.0,549,209254452,Suisse,Suisse,Vaud,Vaud
46.53,6.64,25.0,46.53,6.64,273.0,549,1653047120,Suisse,Suisse,Vaud,Vaud
46.53,6.63,20.0,46.53,6.63,13.0,549,206326427,Suisse,Suisse,Vaud,Vaud
47.75,7.34,23.0,47.75,7.34,62.0,550,431516259,France,France,-,-
45.83,6.81,15.0,45.83,6.81,22.0,550,3224026906,Italia,Italia,-,-
46.38,6.51,12.0,46.16,6.85,166.0,551,2369175756,Suisse,France,Valais - Wallis,-
46.23,6.08,29.0,46.2,6.14,59.0,552,216776517,Suisse,Suisse,Genève,Genève
45.99,8.75,241.0,45.99,8.75,310.0,552,2259299408,Italia,Italia,-,-
47.56,7.58,476.0,47.56,7.58,75.0,553,3019579971,Suisse,Suisse,Basel-Stadt,Basel-Stadt
47.65,9.62,180.0,47.65,9.62,122.0,553,1394908466,Deutschland,Deutschland,-,-
47.18,8.91,24.0,47.18,8.91,20.0,553,438676957,Suisse,Suisse,Schwyz,Schwyz
47.43,8.67,30.0,47.43,8.67,11.0,553,1626918325,Suisse,Suisse,Zürich,Zürich
46.59,6.66,69.0,47.38,8.54,118.0,554,68127470,Suisse,Suisse,Zürich,Vaud
47.45,8.56,18.0,47.32,8.79,82.0,554,387398514,Suisse,Suisse,Zürich,Zürich
46.52,6.61,81.0,46.52,6.61,16.0,554,132865387,Suisse,Suisse,Vaud,Vaud
46.52,6.02,14.0,46.53,6.02,91.0,555,722259956,France,France,-,-
46.57,8.76,31.0,46.57,8.76,524.0,555,346148264,Suisse,Suisse,Graubünden - Grigioni - Grischun,Graubünden - Grigioni - Grischun
47.72,7.28,263.0,47.72,7.28,291.0,555,2717662215,France,France,-,-
47.51,7.0,296.0,47.51,7.0,254.0,555,506214602,France,France,-,-
47.64,8.87,332.0,47.64,8.87,125.0,556,553684592,Suisse,Suisse,Thurgau,Thurgau
47.27,7.46,10.0,47.28,7.37,254.0,556,598244723,Suisse,Suisse,Bern - Berne,Bern - Berne
47.37,8.54,29.0,47.37,8.54,152.0,556,288980482,Suisse,Suisse,Zürich,Zürich
46.19,6.19,69.0,46.2,6.2,34.0,556,835887554,Suisse,Suisse,Genève,Genève
47.52,6.78,103.0,47.52,6.78,349.0,556,96419529,France,France,-,-
47.2,5.94,150.0,47.2,5.94,406.0,556,463602869,France,France,-,-
46.78,6.64,65.0,46.78,6.64,50.0,556,459071919,Suisse,Suisse,Vaud,Vaud
45.82,8.77,80.0,45.82,8.77,218.0,557,221310670,Italia,Italia,-,-
45.81,9.23,310.0,45.81,9.23,247.0,557,479425908,Italia,Italia,-,-
46.22,6.27,174.0,46.22,6.27,154.0,558,1227929540,Suisse,Suisse,Genève,Genève
47.77,6.11,13.0,47.77,6.1,29.0,559,1165312254,France,France,-,-
47.57,7.8,16.0,47.56,7.78,33.0,560,59592040,Deutschland,Deutschland,-,-
46.25,6.47,10.0,46.36,6.45,28.0,560,703557794,France,France,-,-
46.18,6.22,154.0,46.17,6.19,145.0,560,2242636158,France,France,-,-
45.94,6.08,95.0,45.94,6.08,70.0,561,7828542,France,France,-,-
46.9,7.07,119.0,46.91,7.08,70.0,561,748809342,Suisse,Suisse,Vaud,Vaud
46.28,6.92,80.0,46.28,6.94,12.0,562,880341505,Suisse,Suisse,Valais - Wallis,Valais - Wallis
46.2,6.14,265.0,46.2,6.14,297.0,562,2260806345,Suisse,Suisse,Genève,Genève
45.78,10.34,174.0,45.78,10.34,390.0,564,585476390,Italia,Italia,-,-
47.79,7.31,106.0,47.78,7.28,90.0,564,553678387,France,France,-,-
46.16,6.12,36.0,46.17,6.16,49.0,565,3390943877,Suisse,Suisse,Genève,Genève
46.23,8.77,271.0,46.23,8.77,294.0,565,1557736586,Suisse,Suisse,Ticino,Ticino
46.2,6.16,15.0,46.18,6.15,194.0,566,1522875313,Suisse,Suisse,Genève,Genève
45.83,8.81,94.0,45.8,8.84,27.0,566,440362500,Italia,Italia,-,-
47.37,8.54,24.0,47.33,8.52,37.0,566,736331623,Suisse,Suisse,Zürich,Zürich
45.83,8.81,61.0,45.83,8.81,18.0,568,1851243932,Italia,Italia,-,-
47.48,8.22,285.0,47.48,8.22,265.0,568,702933465,Suisse,Suisse,Aargau,Aargau
47.38,8.54,17.0,47.38,8.54,79.0,568,3127752789,Suisse,Suisse,Zürich,Zürich
47.09,6.82,205.0,47.09,6.82,217.0,568,406252542,Suisse,Suisse,Neuchâtel,Neuchâtel
45.83,6.81,109.0,45.93,6.93,56.0,569,56424884,France,Italia,-,-
47.2,5.94,43.0,47.2,5.94,49.0,570,209094691,France,France,-,-
46.24,6.09,33.0,46.24,6.09,12.0,570,141900220,Suisse,Suisse,Genève,Genève
47.43,8.67,55.0,46.2,6.14,134.0,570,1298864539,Suisse,Suisse,Genève,Zürich
47.75,7.33,206.0,47.75,7.33,364.0,570,989168755,France,France,-,-
47.28,8.64,12.0,47.49,8.27,220.0,572,2285530543,Suisse,Suisse,Aargau,Zürich
47.75,7.33,231.0,47.75,7.33,241.0,572,567721205,France,France,-,-
46.61,6.83,344.0,46.61,6.83,229.0,573,453260000,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg
47.37,8.53,297.0,47.37,8.53,226.0,574,2371689337,Suisse,Suisse,Zürich,Zürich
46.2,6.16,106.0,46.2,6.16,135.0,575,201675938,Suisse,Suisse,Genève,Genève
47.21,8.7,85.0,47.21,8.7,490.0,575,3674906055,Suisse,Suisse,Zürich,Zürich
47.62,7.21,36.0,47.62,7.21,33.0,576,2174449638,France,France,-,-
46.2,6.14,339.0,46.2,6.14,236.0,577,486837896,Suisse,Suisse,Genève,Genève
47.28,9.5,65.0,47.28,9.5,48.0,577,2525705961,Suisse,Suisse,Sankt Gallen,Sankt Gallen
46.8,7.16,396.0,46.8,7.16,160.0,577,2869279186,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg
47.72,7.28,430.0,47.72,7.28,142.0,577,3102439090,France,France,-,-
46.9,7.4,87.0,46.9,7.4,50.0,578,127615553,Suisse,Suisse,Bern - Berne,Bern - Berne
45.8,9.09,22.0,45.8,9.09,29.0,578,982706228,Italia,Italia,-,-
45.86,9.43,246.0,45.86,9.43,333.0,579,1900507776,Italia,Italia,-,-
46.03,8.94,171.0,46.03,8.94,409.0,580,487883585,Suisse,Suisse,Ticino,Ticino
47.73,7.3,179.0,47.72,7.28,22.0,580,261868017,France,France,-,-
47.38,8.54,28.0,47.38,8.54,35.0,580,2409023436,Suisse,Suisse,Zürich,Zürich
47.31,8.84,36.0,47.3,8.85,43.0,581,237921960,Suisse,Suisse,Zürich,Zürich
47.36,9.41,129.0,47.36,9.41,452.0,581,324738148,Suisse,Suisse,Appenzell Innerrhoden,Appenzell Innerrhoden
46.16,6.12,265.0,46.16,6.12,256.0,582,3227961742,Suisse,Suisse,Genève,Genève
45.82,8.84,38.0,45.82,8.84,76.0,583,40633397,Italia,Italia,-,-
46.21,6.09,18.0,46.21,6.09,50.0,583,1081117596,Suisse,Suisse,Genève,Genève
47.38,8.54,32.0,46.95,7.39,75.0,583,288128864,Suisse,Suisse,Bern - Berne,Zürich
46.0,8.74,13.0,46.07,8.67,57.0,583,912722114,Italia,Italia,-,-
46.31,6.43,226.0,46.31,6.43,297.0,584,1295880361,France,France,-,-
47.34,8.35,276.0,47.32,8.44,21.0,584,304942471,Suisse,Suisse,Aargau,Aargau
46.21,7.56,346.0,46.3,7.55,36.0,584,549081437,Suisse,Suisse,Valais - Wallis,Valais - Wallis
46.25,6.13,418.0,46.25,6.13,167.0,585,230057088,Suisse,Suisse,Genève,Genève
46.26,7.38,10.0,46.23,7.4,154.0,585,577010201,Suisse,Suisse,Valais - Wallis,Valais - Wallis
47.16,9.55,318.0,47.16,9.55,267.0,585,742517600,Liechtenstein,Liechtenstein,-,-
46.28,6.88,375.0,46.28,6.88,211.0,586,207082780,Suisse,Suisse,Monthey,Monthey
45.99,8.94,18.0,45.99,8.94,48.0,586,2197271021,Suisse,Suisse,Ticino,Ticino
46.16,8.81,47.0,46.16,8.81,210.0,587,484614685,Suisse,Suisse,Ticino,Ticino
47.8,7.18,401.0,47.8,7.18,33.0,587,558416488,France,France,-,-
45.96,6.75,308.0,45.96,6.75,113.0,588,573032766,France,France,-,-
47.41,8.41,37.0,47.41,8.41,91.0,588,192754671,Suisse,Suisse,Zürich,Zürich
46.69,7.68,86.0,46.69,7.68,38.0,589,23478352,Suisse,Suisse,Bern - Berne,Bern - Berne
46.07,6.41,268.0,46.07,6.41,230.0,589,340409445,France,France,-,-
47.47,6.88,339.0,47.47,6.88,232.0,589,2923144749,France,France,-,-
46.91,6.31,259.0,46.91,6.31,331.0,590,575749413,France,France,-,-
46.01,9.76,27.0,45.87,9.65,11.0,591,398695706,Italia,Italia,-,-
47.26,6.99,241.0,47.26,6.99,164.0,591,1387404192,Suisse,Suisse,Jura,Jura
45.84,8.72,534.0,45.84,8.72,51.0,591,462131855,Italia,Italia,-,-
46.2,6.14,561.0,46.2,6.14,31.0,592,737615278947737601,Suisse,Suisse,Genève,Genève
47.43,8.67,93.0,47.43,8.67,499.0,593,2426457516,Suisse,Suisse,Zürich,Zürich
47.13,9.05,181.0,47.13,9.05,411.0,593,2348667532,Suisse,Suisse,Glarus,Glarus
46.52,6.61,34.0,46.52,6.61,51.0,593,366486123,Suisse,Suisse,Vaud,Vaud
47.72,10.31,438.0,47.72,10.31,156.0,594,122627674,Deutschland,Deutschland,-,-
45.81,8.83,41.0,45.81,8.83,553.0,594,139146408,Italia,Italia,-,-
46.81,8.22,230.0,46.81,8.22,364.0,594,49392233,Suisse,Suisse,Obwalden,Obwalden
47.49,7.55,15.0,47.37,7.44,16.0,595,462008875,Suisse,Suisse,Solothurn,Basel-Landschaft
47.43,8.77,45.0,47.43,8.78,155.0,597,463875927,Suisse,Suisse,Zürich,Zürich
47.14,8.44,29.0,47.14,8.44,32.0,597,40238940,Suisse,Suisse,Zug,Zug
46.09,6.02,78.0,46.09,6.02,218.0,597,950453191,France,France,-,-
46.37,6.48,131.0,46.37,6.48,263.0,597,251700088,France,France,-,-
47.26,6.01,432.0,47.26,6.01,166.0,598,1050239438,France,France,-,-
47.72,7.28,291.0,47.72,7.28,225.0,599,2945478314,France,France,-,-
45.89,6.13,239.0,45.89,6.13,231.0,600,778022167,France,France,-,-
46.13,8.25,404.0,46.13,8.25,189.0,600,2948737025,Italia,Italia,-,-
46.14,7.24,21.0,46.14,7.24,19.0,600,573087235,Suisse,Suisse,Valais - Wallis,Valais - Wallis
46.24,6.13,13.0,46.24,6.12,153.0,600,425086670,Suisse,Suisse,Genève,Genève
45.87,10.0,364.0,45.87,10.0,236.0,601,3413524108,Italia,Italia,-,-
46.0,8.75,211.0,46.0,8.75,389.0,601,2863341331,Italia,Italia,-,-
46.95,7.14,254.0,46.95,7.14,347.0,601,232879284,Suisse,Suisse,Fribourg - Freiburg,Fribourg - Freiburg
47.07,8.28,240.0,47.07,8.28,299.0,602,210084962,Suisse,Suisse,Luzern,Luzern
46.21,6.12,77.0,46.21,6.12,85.0,603,477909874,Suisse,Suisse,Genève,Genève
47.5,8.34,22.0,47.5,8.33,35.0,603,2800543972,Suisse,Suisse,Aargau,Aargau
45.76,9.85,193.0,45.76,9.85,410.0,603,812821063,Italia,Italia,-,-
47.2,5.94,332.0,47.2,5.94,268.0,604,2789937981,France,France,-,-
46.03,6.05,19.0,45.89,6.13,26.0,604,499647527,France,France,-,-
47.38,9.27,370.0,47.38,9.27,235.0,605,3955974634,Suisse,Suisse,Appenzell Ausserrhoden,Appenzell Ausserrhoden
46.2,6.16,45.0,46.35,7.01,17.0,606,595650959,Suisse,Suisse,Vaud,Genève
47.2,5.94,354.0,47.2,5.94,252.0,606,2912180883,France,France,-,-
47.52,8.72,75.0,47.52,8.72,55.0,607,316233897,Suisse,Suisse,Zürich,Zürich
47.27,8.17,17.0,47.28,8.64,15.0,609,117206468,Suisse,Suisse,Zürich,Aargau
47.56,8.89,361.0,47.56,8.89,246.0,609,1304011885,Suisse,Suisse,Thurgau,Thurgau
45.95,6.11,29.0,45.92,6.09,111.0,609,1594442035,France,France,-,-
47.39,8.49,25.0,47.38,8.54,113.0,609,91560082,Suisse,Suisse,Zürich,Zürich
46.07,6.71,105.0,46.08,6.71,73.0,610,568535271,France,France,-,-
47.74,10.3,416.0,47.74,10.3,194.0,611,2192595378,Deutschland,Deutschland,-,-
47.2,5.94,65.0,47.2,5.94,76.0,611,1405575360,France,France,-,-
47.58,7.55,128.0,47.53,7.62,113.0,612,2359345979,Suisse,France,Basel-Landschaft,-
46.53,6.64,13.0,46.53,6.64,37.0,612,1041440671,Suisse,Suisse,Vaud,Vaud
45.8,9.05,362.0,45.8,9.05,138.0,612,488741807,Italia,Italia,-,-
47.79,7.34,220.0,47.79,7.34,389.0,613,43698260,France,France,-,-
46.28,7.5,303.0,46.28,7.5,268.0,614,2948830709,Suisse,Suisse,Valais - Wallis,Valais - Wallis
47.23,9.23,98.0,47.38,8.54,33.0,614,562005612,Suisse,Suisse,Zürich,Sankt Gallen
47.62,6.79,316.0,47.62,6.79,291.0,614,2233807845,France,France,-,-
47.66,9.09,565.0,47.66,9.09,50.0,615,3246064769,Suisse,Suisse,Thurgau,Thurgau
47.45,8.56,10.0,47.36,8.52,75.0,615,2548254703,Suisse,Suisse,Zürich,Zürich
46.23,6.11,13.0,46.22,6.14,22.0,616,485106294,Suisse,Suisse,Genève,Genève
46.63,6.98,32.0,47.05,8.3,38.0,616,37429081,Suisse,Suisse,Luzern,Fribourg - Freiburg
46.21,6.09,270.0,46.2,6.14,76.0,617,3555944483,Suisse,Suisse,Genève,Genève
47.74,7.32,168.0,47.75,7.32,162.0,617,608050766,France,France,-,-
46.95,7.39,290.0,46.95,7.39,253.0,618,2163182407,Suisse,Suisse,Bern - Berne,Bern - Berne
47.38,8.54,122.0,47.38,8.08,22.0,618,611267091,Suisse,Suisse,Aargau,Zürich
47.46,8.29,63.0,47.47,8.31,170.0,619,400339201,Suisse,Suisse,Aargau,Aargau
45.91,6.14,241.0,45.91,6.14,377.0,620,815771934,France,France,-,-
45.89,6.13,168.0,45.89,6.13,454.0,622,185643834,France,France,-,-
47.25,6.02,15.0,47.25,6.03,207.0,622,371937024,France,France,-,-
47.47,8.39,297.0,47.47,8.39,269.0,624,793335494,Suisse,Suisse,Zürich,Zürich
47.56,7.58,13.0,47.55,7.63,30.0,625,1443849416,Suisse,Suisse,Basel-Landschaft,Basel-Stadt
47.45,8.19,170.0,47.45,8.19,456.0,626,308157806,Suisse,Suisse,Aargau,Aargau
46.22,6.12,12.0,46.21,6.13,202.0,626,430282681,Suisse,Suisse,Genève,Genève
47.26,6.01,378.0,47.26,6.01,249.0,627,322680600,France,France,-,-
47.08,8.27,253.0,47.09,8.28,153.0,629,701522231,Suisse,Suisse,Luzern,Luzern
47.8,7.38,357.0,47.8,7.38,272.0,629,717914873,France,France,-,-
45.99,8.95,17.0,47.36,8.53,33.0,629,294073150,Suisse,Suisse,Zürich,Ticino
46.47,7.13,358.0,46.47,7.13,262.0,630,64738440,Suisse,Suisse,Vaud,Vaud
47.38,8.08,46.0,47.38,8.08,242.0,630,4505932417,Suisse,Suisse,Aargau,Aargau
46.38,6.59,41.0,46.38,6.59,24.0,631,163045597,France,France,-,-
45.96,7.1,40.0,46.03,7.15,26.0,631,1444187635,Suisse,Suisse,Valais - Wallis,Valais - Wallis
47.75,8.69,523.0,47.75,8.69,108.0,631,310348677,Suisse,Suisse,Schaffhausen,Schaffhausen
46.21,6.13,23.0,46.19,6.11,10.0,633,1305741793,Suisse,Suisse,Genève,Genève
46.81,8.22,117.0,46.2,6.14,176.0,633,3303775291,Suisse,Suisse,Genève,Obwalden
46.15,8.92,168.0,46.15,8.92,308.0,633,334960390,Suisse,Suisse,Ticino,Ticino
47.49,7.72,18.0,47.49,7.72,21.0,634,430157459,Suisse,Suisse,Basel-Landschaft,Basel-Landschaft
45.92,9.32,20.0,45.91,9.32,196.0,635,382776809,Italia,Italia,-,-
46.18,6.12,337.0,46.18,6.12,298.0,635,937707961,Suisse,Suisse,Genève,Genève
47.77,7.37,45.0,47.73,7.3,140.0,635,588400410,France,France,-,-
45.83,8.81,399.0,45.83,8.81,233.0,636,2976063227,Italia,Italia,-,-
45.8,9.08,280.0,45.8,9.08,263.0,637,560628621,Italia,Italia,-,-
47.38,8.54,108.0,47.38,8.54,332.0,637,19977028,Suisse,Suisse,Zürich,Zürich
46.21,6.09,253.0,46.21,6.09,304.0,637,4872886929,Suisse,Suisse,Genève,Genève
46.24,6.15,108.0,46.24,6.15,92.0,638,251126728,Suisse,Suisse,Genève,Genève
45.8,9.08,378.0,45.8,9.08,263.0,641,1467682482,Italia,Italia,-,-
46.32,9.94,255.0,46.32,9.94,318.0,641,731027407738671104,Italia,Italia,-,-
47.65,9.62,12.0,47.65,9.62,19.0,642,2295341443,Deutschland,Deutschland,-,-
46.25,6.13,19.0,46.25,6.13,21.0,643,33812291,Suisse,Suisse,Genève,Genève
47.72,7.28,292.0,47.72,7.28,349.0,643,2933639680,France,France,-,-
47.35,8.44,408.0,47.35,8.44,234.0,643,101279210,Suisse,Suisse,Zürich,Zürich
47.62,6.79,261.0,47.62,6.79,373.0,643,1678954375,France,France,-,-
47.42,9.66,27.0,47.37,9.69,178.0,644,1655246490,Österreich,Österreich,-,-
47.38,8.49,30.0,47.37,8.5,271.0,645,45661564,Suisse,Suisse,Zürich,Zürich
45.86,8.86,298.0,45.87,8.88,20.0,645,2228380815,Italia,Italia,-,-
47.04,8.32,249.0,47.38,9.27,51.0,646,2316042235,Suisse,Suisse,Appenzell Ausserrhoden,Luzern
45.78,10.34,374.0,45.78,10.34,271.0,648,492217996,Italia,Italia,-,-
47.62,6.79,39.0,47.62,6.79,26.0,648,449052056,France,France,-,-
47.2,5.94,154.0,47.2,5.94,89.0,649,3374359690,France,France,-,-
47.14,6.2,206.0,47.44,6.89,10.0,649,505712552,France,France,-,-
45.8,8.84,144.0,45.8,8.84,108.0,651,282588300,Italia,Italia,-,-
46.08,6.41,141.0,46.08,6.41,145.0,652,937400742,France,France,-,-
47.66,6.88,250.0,47.66,6.88,394.0,653,1284057824,France,France,-,-
47.75,8.97,533.0,47.75,8.97,112.0,653,33633169,Deutschland,Deutschland,-,-
47.34,8.61,17.0,47.33,8.62,36.0,654,164903852,Suisse,Suisse,Zürich,Zürich
47.37,8.09,69.0,46.54,6.59,13.0,655,490582748,Suisse,Suisse,Vaud,Aargau
47.71,9.15,313.0,47.71,9.15,148.0,656,8623812,Deutschland,Deutschland,-,-
